,Accuracy,Precision,Recall,F1,AUC,N,Contamination
ABOD,0.9867142857142858,0.38571428571428573,0.35064935064935066,0.3673469387755102,0.8281692307403704,7000.0,0.01
ABOD,0.9475714285714286,0.5142857142857142,0.47745358090185674,0.4951856946354883,0.8199782848212824,7000.0,0.05
ABOD,0.9121428571428571,0.5657142857142857,0.5601131541725601,0.5628997867803839,0.8240531732908144,7000.0,0.1
ABOD,0.8337142857142857,0.5835714285714285,0.5844062947067239,0.583988563259471,0.7973959586270792,7000.0,0.2
ABOD,0.98625,0.35,0.32558139534883723,0.3373493975903615,0.8734550487508154,8000.0,0.01
ABOD,0.94725,0.4825,0.4730392156862745,0.47772277227722765,0.8010796323271143,8000.0,0.05
ABOD,0.908,0.5325,0.5406091370558376,0.5365239294710328,0.8126474558758527,8000.0,0.1
ABOD,0.84375,0.603125,0.6107594936708861,0.6069182389937107,0.8075103513545487,8000.0,0.2
ABOD,0.9873333333333333,0.4111111111111111,0.37755102040816324,0.3936170212765957,0.8664837986419013,9000.0,0.01
ABOD,0.9483333333333334,0.5177777777777778,0.48440748440748443,0.5005370569280344,0.8314558700754262,9000.0,0.05
ABOD,0.907,0.5555555555555556,0.5336179295624333,0.5443658138268916,0.8157618413478381,9000.0,0.1
ABOD,0.8353333333333334,0.585,0.5889261744966443,0.5869565217391304,0.7970906834371251,9000.0,0.2
ABOD,0.9847,0.25,0.24271844660194175,0.24630541871921183,0.8488882087442404,10000.0,0.01
ABOD,0.9528,0.534,0.5276679841897233,0.5308151093439364,0.849224307259588,10000.0,0.05
ABOD,0.9062,0.541,0.5303921568627451,0.5356435643564357,0.8128351674745622,10000.0,0.1
ABOD,0.8402,0.598,0.6010050251256281,0.5994987468671679,0.8063484714458686,10000.0,0.2
Isolation Forest,0.985,0.1,0.14285714285714285,0.11764705882352941,0.4977701050208603,1000.0,0.01
Isolation Forest,0.925,0.24,0.24489795918367346,0.24242424242424243,0.6180175540247645,1000.0,0.05
Isolation Forest,0.844,0.3,0.25862068965517243,0.2777777777777778,0.6585465751287252,1000.0,0.1
Isolation Forest,0.749,0.405,0.38028169014084506,0.3922518159806296,0.616455190269103,1000.0,0.2
Isolation Forest,0.9825,0.2,0.17391304347826086,0.18604651162790697,0.5845483934815596,2000.0,0.01
Isolation Forest,0.9295,0.24,0.2696629213483146,0.25396825396825395,0.6591054745147842,2000.0,0.05
Isolation Forest,0.862,0.3,0.30612244897959184,0.3030303030303031,0.69820325580343,2000.0,0.1
Isolation Forest,0.745,0.3875,0.36904761904761907,0.37804878048780494,0.6474020494273658,2000.0,0.2
Isolation Forest,0.9843333333333333,0.06666666666666667,0.09523809523809523,0.0784313725490196,0.6758899598778753,3000.0,0.01
Isolation Forest,0.9256666666666666,0.26666666666666666,0.26143790849673204,0.26402640264026406,0.6943738506993946,3000.0,0.05
Isolation Forest,0.8516666666666667,0.26666666666666666,0.26229508196721313,0.2644628099173554,0.6457556495027221,3000.0,0.1
Isolation Forest,0.7463333333333333,0.375,0.36824877250409166,0.37159372419488024,0.6479249889873047,3000.0,0.2
Isolation Forest,0.98475,0.225,0.23076923076923078,0.22784810126582278,0.719191605331469,4000.0,0.01
Isolation Forest,0.9175,0.24,0.21238938053097345,0.22535211267605632,0.6530828069089392,4000.0,0.05
Isolation Forest,0.85475,0.3125,0.2900232018561485,0.3008423586040914,0.6641360672821323,4000.0,0.1
Isolation Forest,0.74925,0.3775,0.3742255266418835,0.3758556316116988,0.6595423849646318,4000.0,0.2
Isolation Forest,0.9794,0.12,0.09230769230769231,0.10434782608695653,0.6472854804769699,5000.0,0.01
Isolation Forest,0.9214,0.288,0.2508710801393728,0.2681564245810056,0.6734393933009076,5000.0,0.05
Isolation Forest,0.8426,0.244,0.2297551789077213,0.23666343355965083,0.6344891508314865,5000.0,0.1
Isolation Forest,0.753,0.396,0.38558909444985395,0.3907252096694622,0.6574243475494643,5000.0,0.2
Isolation Forest,0.9813333333333333,0.13333333333333333,0.11764705882352941,0.125,0.6026659989687042,6000.0,0.01
Isolation Forest,0.9205,0.25666666666666665,0.2326283987915408,0.24405705229793978,0.6776820349609018,6000.0,0.05
Isolation Forest,0.8526666666666667,0.2833333333333333,0.2724358974358974,0.27777777777777773,0.6466165805765415,6000.0,0.1
Isolation Forest,0.734,0.3408333333333333,0.3369028006589786,0.3388566694283347,0.624287202308215,6000.0,0.2
Isolation Forest,0.9807142857142858,0.08571428571428572,0.07792207792207792,0.08163265306122448,0.640176449290995,7000.0,0.01
Isolation Forest,0.9184285714285715,0.22285714285714286,0.20689655172413793,0.21458046767537828,0.6419716917694185,7000.0,0.05
Isolation Forest,0.8635714285714285,0.32285714285714284,0.31966053748231965,0.3212508884150675,0.6886720635015534,7000.0,0.1
Isolation Forest,0.7568571428571429,0.3914285714285714,0.39198855507868385,0.39170836311651175,0.6631632300746872,7000.0,0.2
Isolation Forest,0.98325,0.2,0.18604651162790697,0.19277108433734938,0.7091002991460525,8000.0,0.01
Isolation Forest,0.91925,0.2025,0.19852941176470587,0.2004950495049505,0.649284624940598,8000.0,0.05
Isolation Forest,0.8545,0.265,0.26903553299492383,0.2670025188916877,0.6605593011928793,8000.0,0.1
Isolation Forest,0.753,0.37625,0.3810126582278481,0.37861635220125783,0.6582260242911786,8000.0,0.2
Isolation Forest,0.982,0.14444444444444443,0.1326530612244898,0.13829787234042554,0.6664490667082379,9000.0,0.01
Isolation Forest,0.9172222222222223,0.20666666666666667,0.19334719334719336,0.19978517722878628,0.6700569523083904,9000.0,0.05
Isolation Forest,0.8498888888888889,0.27,0.25933831376734257,0.2645617855198693,0.6589619552851603,9000.0,0.1
Isolation Forest,0.7442222222222222,0.3572222222222222,0.35961968680089484,0.3584169453734671,0.652500074447137,9000.0,0.2
Isolation Forest,0.9833,0.18,0.17475728155339806,0.17733990147783255,0.6172494165634188,10000.0,0.01
Isolation Forest,0.9258,0.264,0.2608695652173913,0.26242544731610334,0.6870576049279303,10000.0,0.05
Isolation Forest,0.8638,0.329,0.32254901960784316,0.32574257425742575,0.654202476090659,10000.0,0.1
Isolation Forest,0.7548,0.3845,0.3864321608040201,0.38546365914786973,0.6626438371633449,10000.0,0.2
HBOS,0.987,0.0,0.0,0.0,0.6214933103150626,1000.0,0.01
HBOS,0.921,0.10526315789473684,0.08163265306122448,0.09195402298850575,0.5297431275349256,1000.0,0.05
HBOS,0.822,0.19,0.16379310344827586,0.17592592592592593,0.6110401388672181,1000.0,0.1
HBOS,0.706,0.2923076923076923,0.2676056338028169,0.27941176470588236,0.5594699071174186,1000.0,0.2
HBOS,0.9815,0.15,0.13043478260869565,0.13953488372093023,0.6374942270897934,2000.0,0.01
HBOS,0.919,0.08045977011494253,0.07865168539325842,0.07954545454545454,0.5015051828856002,2000.0,0.05
HBOS,0.836,0.12921348314606743,0.11734693877551021,0.12299465240641712,0.5614832684736867,2000.0,0.1
HBOS,0.6915,0.24281984334203655,0.22142857142857142,0.2316313823163138,0.5187386980108499,2000.0,0.2
HBOS,0.985,0.07142857142857142,0.09523809523809523,0.08163265306122448,0.5939113476877828,3000.0,0.01
HBOS,0.9126666666666666,0.11347517730496454,0.10457516339869281,0.10884353741496598,0.6072095153481133,3000.0,0.05
HBOS,0.832,0.11877394636015326,0.10163934426229508,0.10954063604240283,0.5183199002402749,3000.0,0.1
HBOS,0.7113333333333334,0.2759226713532513,0.2569558101472995,0.2661016949152542,0.5526502744781558,3000.0,0.2
HBOS,0.98175,0.027777777777777776,0.02564102564102564,0.026666666666666665,0.5271460845810757,4000.0,0.01
HBOS,0.911,0.10365853658536585,0.0752212389380531,0.08717948717948719,0.5415693543621705,4000.0,0.05
HBOS,0.8295,0.14040114613180515,0.1136890951276102,0.12564102564102564,0.5200440243681248,4000.0,0.1
HBOS,0.6865,0.2108667529107374,0.20198265179677818,0.20632911392405062,0.5389651541805941,4000.0,0.2
HBOS,0.9796,0.0,0.0,0.0,0.5643441664718261,5000.0,0.01
HBOS,0.9092,0.15918367346938775,0.13588850174216027,0.14661654135338342,0.569624679605894,5000.0,0.05
HBOS,0.8216,0.13682092555331993,0.128060263653484,0.13229571984435798,0.5321370613799437,5000.0,0.1
HBOS,0.6994,0.24947368421052632,0.23076923076923078,0.23975720789074356,0.55021933592156,5000.0,0.2
HBOS,0.9831666666666666,0.07692307692307693,0.04411764705882353,0.056074766355140186,0.5436491015826425,6000.0,0.01
HBOS,0.9191666666666667,0.12254901960784313,0.0755287009063444,0.09345794392523364,0.5655997876829462,6000.0,0.05
HBOS,0.8245,0.12169312169312169,0.11057692307692307,0.1158690176322418,0.5282437018276862,6000.0,0.1
HBOS,0.681,0.1956521739130435,0.18533772652388797,0.19035532994923857,0.5283241345742765,6000.0,0.2
HBOS,0.984,0.05128205128205128,0.025974025974025976,0.03448275862068966,0.47426140232726977,7000.0,0.01
HBOS,0.908,0.08923076923076922,0.07692307692307693,0.08262108262108261,0.5377612619955137,7000.0,0.05
HBOS,0.8334285714285714,0.1328,0.1173974540311174,0.12462462462462463,0.5418431516484831,7000.0,0.1
HBOS,0.6925714285714286,0.22320117474302498,0.21745350500715308,0.2202898550724638,0.5364359320884275,7000.0,0.2
HBOS,0.980625,0.05194805194805195,0.046511627906976744,0.049079754601226995,0.54237706507749,8000.0,0.01
HBOS,0.92025,0.08928571428571429,0.061274509803921566,0.07267441860465117,0.5225166067480733,8000.0,0.05
HBOS,0.83025,0.12987012987012986,0.12690355329949238,0.12836970474967907,0.5412411913590153,8000.0,0.1
HBOS,0.6955,0.23216520650813516,0.23481012658227848,0.23348017621145375,0.5407161658582751,8000.0,0.2
HBOS,0.9845555555555555,0.06382978723404255,0.030612244897959183,0.04137931034482759,0.5226886643221658,9000.0,0.01
HBOS,0.9154444444444444,0.1,0.07276507276507277,0.0842358604091456,0.5338053205760683,9000.0,0.05
HBOS,0.8252222222222222,0.13615560640732266,0.12700106723585913,0.13141910546659305,0.5352067383972349,9000.0,0.1
HBOS,0.6836666666666666,0.20501392757660167,0.2058165548098434,0.20541445715880546,0.5216479478646701,9000.0,0.2
HBOS,0.9812,0.05263157894736842,0.04854368932038835,0.050505050505050504,0.5594609919059517,10000.0,0.01
HBOS,0.9202,0.12176165803108809,0.09288537549407115,0.10538116591928251,0.5483078141301642,10000.0,0.05
HBOS,0.8312,0.12806236080178174,0.11274509803921569,0.11991657977059438,0.5424242870867723,10000.0,0.1
HBOS,0.6848,0.19771071800208118,0.19095477386934673,0.19427402862985685,0.5270234443126995,10000.0,0.2
SOS,0.991,0.4,0.5714285714285714,0.47058823529411764,0.8669256222126314,1000.0,0.01
SOS,0.941,0.4,0.40816326530612246,0.4040404040404041,0.8442241249812228,1000.0,0.05
SOS,0.84,0.28,0.2413793103448276,0.25925925925925924,0.6666796692151661,1000.0,0.1
SOS,0.767,0.45,0.4225352112676056,0.4358353510895883,0.7020539160417824,1000.0,0.2
SOS,0.9825,0.2,0.17391304347826086,0.18604651162790697,0.7080996679202128,2000.0,0.01
SOS,0.9375,0.32,0.3595505617977528,0.3386243386243386,0.7584357857231052,2000.0,0.05
SOS,0.872,0.35,0.35714285714285715,0.3535353535353536,0.716924408344269,2000.0,0.1
SOS,0.739,0.3725,0.3547619047619048,0.36341463414634145,0.668710066305003,2000.0,0.2
SOS,0.9843333333333333,0.06666666666666667,0.09523809523809523,0.0784313725490196,0.6723253248933008,3000.0,0.01
SOS,0.9316666666666666,0.32666666666666666,0.3202614379084967,0.3234323432343234,0.7253593393802903,3000.0,0.05
SOS,0.8596666666666667,0.30666666666666664,0.3016393442622951,0.3041322314049587,0.6702758599714104,3000.0,0.1
SOS,0.7383333333333333,0.355,0.3486088379705401,0.35177539223781995,0.6332310048990223,3000.0,0.2
SOS,0.98575,0.275,0.28205128205128205,0.27848101265822783,0.8227979207529826,4000.0,0.01
SOS,0.929,0.355,0.3141592920353982,0.33333333333333337,0.7009663229080199,4000.0,0.05
SOS,0.85475,0.3125,0.2900232018561485,0.3008423586040914,0.6577761973269434,4000.0,0.1
SOS,0.72625,0.32,0.31722428748451054,0.31860609831985065,0.6112414431972666,4000.0,0.2
SOS,0.9826,0.28,0.2153846153846154,0.24347826086956526,0.715018315018315,5000.0,0.01
SOS,0.9254,0.328,0.2857142857142857,0.3054003724394786,0.700671506123991,5000.0,0.05
SOS,0.8546,0.304,0.2862523540489642,0.2948593598448109,0.6538615673825839,5000.0,0.1
SOS,0.715,0.301,0.29308666017526774,0.29699062654168723,0.6024565525182028,5000.0,0.2
SOS,0.9853333333333333,0.3333333333333333,0.29411764705882354,0.3125,0.7417298004839158,6000.0,0.01
SOS,0.9255,0.30666666666666664,0.27794561933534745,0.2916006339144216,0.67282656137503,6000.0,0.05
SOS,0.8516666666666667,0.2783333333333333,0.2676282051282051,0.272875816993464,0.639697027148199,6000.0,0.1
SOS,0.7173333333333334,0.2991666666666667,0.2957166392092257,0.29743164871582434,0.5979323617552843,6000.0,0.2
SOS,0.985,0.3,0.2727272727272727,0.28571428571428564,0.6922061038773446,7000.0,0.01
SOS,0.9232857142857143,0.2714285714285714,0.2519893899204244,0.26134800550206333,0.6691354899792581,7000.0,0.05
SOS,0.8452857142857143,0.23142857142857143,0.22913719943422914,0.2302771855010661,0.612591705698458,7000.0,0.1
SOS,0.7134285714285714,0.28285714285714286,0.2832618025751073,0.2830593280914939,0.5789443173524272,7000.0,0.2
SOS,0.9845,0.2625,0.2441860465116279,0.2530120481927711,0.7152455759883868,8000.0,0.01
SOS,0.92375,0.2475,0.2426470588235294,0.24504950495049505,0.6291871991156841,8000.0,0.05
SOS,0.84775,0.23125,0.23477157360406092,0.23299748110831234,0.6022073335191489,8000.0,0.1
SOS,0.71125,0.271875,0.27531645569620256,0.27358490566037735,0.5743218384005678,8000.0,0.2
SOS,0.9844444444444445,0.26666666666666666,0.24489795918367346,0.2553191489361702,0.7278987982521699,9000.0,0.01
SOS,0.9225555555555556,0.26,0.24324324324324326,0.25134264232008596,0.6383658980207871,9000.0,0.05
SOS,0.8454444444444444,0.2477777777777778,0.23799359658484526,0.24278715296679368,0.6029199615461538,9000.0,0.1
SOS,0.7124444444444444,0.2777777777777778,0.2796420581655481,0.27870680044593094,0.5645363618428645,9000.0,0.2
SOS,0.9835,0.19,0.18446601941747573,0.18719211822660098,0.6748205546252616,10000.0,0.01
SOS,0.9236,0.242,0.2391304347826087,0.24055666003976142,0.6361490219327206,10000.0,0.05
SOS,0.8406,0.213,0.2088235294117647,0.2108910891089109,0.5797007511245033,10000.0,0.1
SOS,0.7056,0.2615,0.2628140703517588,0.262155388471178,0.5674934598084054,10000.0,0.2
LSCP,0.989,0.3,0.42857142857142855,0.3529411764705882,0.915839447561502,1000.0,0.01
LSCP,0.947,0.46,0.46938775510204084,0.46464646464646464,0.849288611343591,1000.0,0.05
LSCP,0.914,0.65,0.5603448275862069,0.6018518518518519,0.8043766578249336,1000.0,0.1
LSCP,0.843,0.64,0.6009389671361502,0.6198547215496368,0.8147061104449655,1000.0,0.2
LSCP,0.9845,0.3,0.2608695652173913,0.27906976744186046,0.790723757999604,2000.0,0.01
LSCP,0.9545,0.49,0.550561797752809,0.5185185185185186,0.8602120191205265,2000.0,0.05
LSCP,0.92,0.59,0.6020408163265306,0.5959595959595959,0.8724574641386488,2000.0,0.1
LSCP,0.848,0.645,0.6142857142857143,0.6292682926829268,0.8200482218203736,2000.0,0.2
LSCP,0.9863333333333333,0.16666666666666666,0.23809523809523808,0.19607843137254902,0.8536581467095062,3000.0,0.01
LSCP,0.9536666666666667,0.5466666666666666,0.5359477124183006,0.5412541254125411,0.8987238028333918,3000.0,0.05
LSCP,0.897,0.49333333333333335,0.4852459016393443,0.48925619834710743,0.8168812920100976,3000.0,0.1
LSCP,0.8443333333333334,0.62,0.6088379705400983,0.6143682906688688,0.830574393411154,3000.0,0.2
LSCP,0.98675,0.325,0.3333333333333333,0.32911392405063294,0.9379203645802989,4000.0,0.01
LSCP,0.944,0.505,0.4469026548672566,0.4741784037558685,0.8390266893650549,4000.0,0.05
LSCP,0.91625,0.62,0.5754060324825986,0.5968712394705175,0.8713340384686644,4000.0,0.1
LSCP,0.86425,0.665,0.6592317224287485,0.6621032980709397,0.8606136176914261,4000.0,0.2
LSCP,0.9842,0.36,0.27692307692307694,0.31304347826086953,0.8259527706336217,5000.0,0.01
LSCP,0.9502,0.576,0.5017421602787456,0.5363128491620112,0.8694026678377178,5000.0,0.05
LSCP,0.9078,0.57,0.536723163841808,0.5528612997090204,0.840433300927629,5000.0,0.1
LSCP,0.861,0.666,0.6484907497565725,0.6571287617168229,0.8531220107684025,5000.0,0.2
LSCP,0.9866666666666667,0.4,0.35294117647058826,0.37500000000000006,0.8853402284716989,6000.0,0.01
LSCP,0.9518333333333333,0.57,0.5166163141993958,0.5419968304278924,0.8776896024864116,6000.0,0.05
LSCP,0.9173333333333333,0.6066666666666667,0.5833333333333334,0.5947712418300655,0.8623246599320818,6000.0,0.1
LSCP,0.8526666666666667,0.6375,0.6301482701812191,0.6338028169014084,0.8459653051768923,6000.0,0.2
LSCP,0.9878571428571429,0.44285714285714284,0.4025974025974026,0.4217687074829932,0.8733564572073889,7000.0,0.01
LSCP,0.9498571428571428,0.5371428571428571,0.4986737400530504,0.517193947730399,0.8708755878857979,7000.0,0.05
LSCP,0.9184285714285715,0.5971428571428572,0.5912305516265912,0.5941719971570718,0.8624180208763426,7000.0,0.1
LSCP,0.8645714285714285,0.6607142857142857,0.6616595135908441,0.6611865618298784,0.8562179407620106,7000.0,0.2
LSCP,0.98725,0.4,0.37209302325581395,0.38554216867469876,0.9110701670868816,8000.0,0.01
LSCP,0.95175,0.5275,0.5171568627450981,0.5222772277227723,0.8414175008781173,8000.0,0.05
LSCP,0.91625,0.57375,0.5824873096446701,0.5780856423173804,0.852675039626567,8000.0,0.1
LSCP,0.8685,0.665,0.6734177215189874,0.6691823899371069,0.8640319018888757,8000.0,0.2
LSCP,0.988,0.4444444444444444,0.40816326530612246,0.425531914893617,0.8753593551552277,9000.0,0.01
LSCP,0.9516666666666667,0.5511111111111111,0.5155925155925156,0.5327604726100967,0.8663513306076986,9000.0,0.05
LSCP,0.915,0.5955555555555555,0.5720384204909285,0.5835601524224278,0.8583361206592004,9000.0,0.1
LSCP,0.8628888888888889,0.6538888888888889,0.6582774049217002,0.6560758082497212,0.855457161256221,9000.0,0.2
LSCP,0.9861,0.32,0.3106796116504854,0.31527093596059114,0.8584959058889081,10000.0,0.01
LSCP,0.9542,0.548,0.541501976284585,0.5447316103379721,0.8787049611529145,10000.0,0.05
LSCP,0.92,0.61,0.5980392156862745,0.6039603960396039,0.8628524171361194,10000.0,0.1
LSCP,0.8658,0.662,0.6653266331658292,0.6636591478696742,0.8645952609489395,10000.0,0.2
